date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:51	97970/97970	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:52%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-iphone	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-iphone.html	(from http://runecom03.runtime.vn/)
11:33:53	97934/97934	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:54%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-lg	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-lg.html	(from http://runecom03.runtime.vn/)
11:33:54	97961/97961	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:55%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-nokia	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-nokia.html	(from http://runecom03.runtime.vn/)
11:33:54	97952/97952	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:55%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-asus	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-asus.html	(from http://runecom03.runtime.vn/)
11:33:55	97943/97943	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:56%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-htc	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-htc.html	(from http://runecom03.runtime.vn/)
11:33:56	97970/97970	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:57%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-lenovo	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-lenovo.html	(from http://runecom03.runtime.vn/)
11:33:57	93953/93953	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:57%20GMT	http://runecom03.runtime.vn/san-pham/phu-kien-dien-thoai	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/phu-kien-dien-thoai.html	(from http://runecom03.runtime.vn/)
11:33:58	95951/95951	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:33:59%20GMT	http://runecom03.runtime.vn/san-pham/pin-dien-thoai	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/pin-dien-thoai.html	(from http://runecom03.runtime.vn/)
11:33:59	95965/95965	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:00%20GMT	http://runecom03.runtime.vn/san-pham/sac-dien-thoai	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/sac-dien-thoai.html	(from http://runecom03.runtime.vn/)
11:34:00	95844/95844	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:01%20GMT	http://runecom03.runtime.vn/san-pham/bao-da	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/bao-da.html	(from http://runecom03.runtime.vn/)
11:34:01	95970/95970	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:02%20GMT	http://runecom03.runtime.vn/san-pham/phu-kien-khac	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/phu-kien-khac.html	(from http://runecom03.runtime.vn/)
11:34:02	93743/93743	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:02%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-co-dinh	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-co-dinh.html	(from http://runecom03.runtime.vn/)
11:34:03	95120/95120	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:04%20GMT	http://runecom03.runtime.vn/san-pham/dien-thoai-panasonic	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dien-thoai-panasonic.html	(from http://runecom03.runtime.vn/)
11:34:04	95056/95056	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:04%20GMT	http://runecom03.runtime.vn/san-pham/hang-khac	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/hang-khac.html	(from http://runecom03.runtime.vn/)
11:34:05	91424/91424	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:05%20GMT	http://runecom03.runtime.vn/san-pham/may-tinh-bang	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/may-tinh-bang.html	(from http://runecom03.runtime.vn/)
11:34:06	93557/93557	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:07%20GMT	http://runecom03.runtime.vn/san-pham/theo-hang	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/theo-hang.html	(from http://runecom03.runtime.vn/)
11:34:07	96568/96568	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:08%20GMT	http://runecom03.runtime.vn/san-pham/tablet-apple	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-apple.html	(from http://runecom03.runtime.vn/)
11:34:08	96586/96586	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:08%20GMT	http://runecom03.runtime.vn/san-pham/tablet-samsung	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-samsung.html	(from http://runecom03.runtime.vn/)
11:34:09	96559/96559	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:10%20GMT	http://runecom03.runtime.vn/san-pham/tablet-acer	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-acer.html	(from http://runecom03.runtime.vn/)
11:34:10	96559/96559	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:11%20GMT	http://runecom03.runtime.vn/san-pham/tablet-asus	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-asus.html	(from http://runecom03.runtime.vn/)
11:34:11	96559/96559	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:12%20GMT	http://runecom03.runtime.vn/san-pham/tablet-sony	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-sony.html	(from http://runecom03.runtime.vn/)
11:34:12	96559/96559	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:12%20GMT	http://runecom03.runtime.vn/san-pham/tablet-coby	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-coby.html	(from http://runecom03.runtime.vn/)
11:34:13	96550/96550	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:14%20GMT	http://runecom03.runtime.vn/san-pham/tablet-msi	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tablet-msi.html	(from http://runecom03.runtime.vn/)
11:34:14	93108/93108	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:14%20GMT	http://runecom03.runtime.vn/san-pham/phu-kien-tablet	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/phu-kien-tablet.html	(from http://runecom03.runtime.vn/)
11:34:15	94573/94573	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:16%20GMT	http://runecom03.runtime.vn/san-pham/tui-xach-cho-tablet	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tui-xach-cho-tablet.html	(from http://runecom03.runtime.vn/)
11:34:16	94470/94470	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:17%20GMT	http://runecom03.runtime.vn/san-pham/case--op-lung	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/case--op-lung.html	(from http://runecom03.runtime.vn/)
11:34:17	91438/91438	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:18%20GMT	http://runecom03.runtime.vn/san-pham/thoi-trang	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/thoi-trang.html	(from http://runecom03.runtime.vn/)
11:34:18	93769/93769	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:19%20GMT	http://runecom03.runtime.vn/san-pham/thoi-trang-nam	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/thoi-trang-nam.html	(from http://runecom03.runtime.vn/)
11:34:19	95862/95862	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:19%20GMT	http://runecom03.runtime.vn/san-pham/giay-dep-nam	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/giay-dep-nam.html	(from http://runecom03.runtime.vn/)
11:34:20	95911/95911	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:21%20GMT	http://runecom03.runtime.vn/san-pham/tui---vi-nam	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tui---vi-nam.html	(from http://runecom03.runtime.vn/)
11:34:21	95841/95841	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:21%20GMT	http://runecom03.runtime.vn/san-pham/phu-kien-nam	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/phu-kien-nam.html	(from http://runecom03.runtime.vn/)
11:34:22	95853/95853	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:23%20GMT	http://runecom03.runtime.vn/san-pham/quan-ao-nam	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/quan-ao-nam.html	(from http://runecom03.runtime.vn/)
11:34:23	93942/93942	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:23%20GMT	http://runecom03.runtime.vn/san-pham/trang-suc----dong-ho	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/trang-suc----dong-ho.html	(from http://runecom03.runtime.vn/)
11:34:24	96039/96039	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:25%20GMT	http://runecom03.runtime.vn/san-pham/trang-suc-thoi-trang	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/trang-suc-thoi-trang.html	(from http://runecom03.runtime.vn/)
11:34:25	96012/96012	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:25%20GMT	http://runecom03.runtime.vn/san-pham/trang-suc-cao-cap	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/trang-suc-cao-cap.html	(from http://runecom03.runtime.vn/)
11:34:26	96042/96042	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:27%20GMT	http://runecom03.runtime.vn/san-pham/dong-ho-thoi-trang	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dong-ho-thoi-trang.html	(from http://runecom03.runtime.vn/)
11:34:27	96015/96015	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:28%20GMT	http://runecom03.runtime.vn/san-pham/dong-ho-cao-cap	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dong-ho-cao-cap.html	(from http://runecom03.runtime.vn/)
11:34:28	93774/93774	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:29%20GMT	http://runecom03.runtime.vn/san-pham/thoi-trang-nu	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/thoi-trang-nu.html	(from http://runecom03.runtime.vn/)
11:34:29	95850/95850	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:30%20GMT	http://runecom03.runtime.vn/san-pham/phu-kien-nu	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/phu-kien-nu.html	(from http://runecom03.runtime.vn/)
11:34:30	95920/95920	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:30%20GMT	http://runecom03.runtime.vn/san-pham/tui---vi-nu	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/tui---vi-nu.html	(from http://runecom03.runtime.vn/)
11:34:31	95862/95862	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:32%20GMT	http://runecom03.runtime.vn/san-pham/quan-ao-nu	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/quan-ao-nu.html	(from http://runecom03.runtime.vn/)
11:34:32	95871/95871	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:33%20GMT	http://runecom03.runtime.vn/san-pham/giay-dep-nu	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/giay-dep-nu.html	(from http://runecom03.runtime.vn/)
11:34:33	91406/91406	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:34%20GMT	http://runecom03.runtime.vn/san-pham/hang-gia-dung	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/hang-gia-dung.html	(from http://runecom03.runtime.vn/)
11:34:34	93711/93711	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:34%20GMT	http://runecom03.runtime.vn/san-pham/do-dung-gia-dinh	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/do-dung-gia-dinh.html	(from http://runecom03.runtime.vn/)
11:34:35	96687/96687	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:35%20GMT	http://runecom03.runtime.vn/san-pham/quat-may---quat-phun-suong	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/quat-may---quat-phun-suong.html	(from http://runecom03.runtime.vn/)
11:34:36	96486/96486	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:37%20GMT	http://runecom03.runtime.vn/san-pham/ban-la	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/ban-la.html	(from http://runecom03.runtime.vn/)
11:34:37	96545/96545	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:37%20GMT	http://runecom03.runtime.vn/san-pham/may-xay-toc	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/may-xay-toc.html	(from http://runecom03.runtime.vn/)
11:34:38	96545/96545	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:39%20GMT	http://runecom03.runtime.vn/san-pham/may-hut-bui	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/may-hut-bui.html	(from http://runecom03.runtime.vn/)
11:34:39	96629/96629	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:39%20GMT	http://runecom03.runtime.vn/san-pham/binh-tam-nuoc-nong	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/binh-tam-nuoc-nong.html	(from http://runecom03.runtime.vn/)
11:34:40	96540/96540	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:41%20GMT	http://runecom03.runtime.vn/san-pham/may-loc-nuoc	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/may-loc-nuoc.html	(from http://runecom03.runtime.vn/)
11:34:41	93770/93770	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:41%20GMT	http://runecom03.runtime.vn/san-pham/do-dung-nha-bep	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/do-dung-nha-bep.html	(from http://runecom03.runtime.vn/)
11:34:42	96793/96793	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:42%20GMT	http://runecom03.runtime.vn/san-pham/noi-com-dien	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/noi-com-dien.html	(from http://runecom03.runtime.vn/)
11:34:43	96805/96805	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:44%20GMT	http://runecom03.runtime.vn/san-pham/noi-ap-suat	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/noi-ap-suat.html	(from http://runecom03.runtime.vn/)
11:34:44	96711/96711	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:44%20GMT	http://runecom03.runtime.vn/san-pham/bep-ga	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/bep-ga.html	(from http://runecom03.runtime.vn/)
11:34:45	96791/96791	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:46%20GMT	http://runecom03.runtime.vn/san-pham/bep-dien-tu	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/bep-dien-tu.html	(from http://runecom03.runtime.vn/)
11:34:46	96811/96811	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:47%20GMT	http://runecom03.runtime.vn/san-pham/bep-hong-ngoai	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/bep-hong-ngoai.html	(from http://runecom03.runtime.vn/)
11:34:47	96803/96803	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:47%20GMT	http://runecom03.runtime.vn/san-pham/lo-vi-song	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/lo-vi-song.html	(from http://runecom03.runtime.vn/)
11:34:48	96771/96771	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:49%20GMT	http://runecom03.runtime.vn/san-pham/lo-nuong	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/lo-nuong.html	(from http://runecom03.runtime.vn/)
11:34:49	140146/140146	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:49%20GMT	http://runecom03.runtime.vn/trang-chu.html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/trang-chu.html	(from http://runecom03.runtime.vn/)
11:34:49	90860/90860	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:50%20GMT	http://runecom03.runtime.vn/gioi-thieu.html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/gioi-thieu.html	(from http://runecom03.runtime.vn/)
11:34:50	99754/99754	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:50%20GMT	http://runecom03.runtime.vn/tin-tuc.html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/tin-tuc.html	(from http://runecom03.runtime.vn/)
11:34:51	100916/100916	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:52%20GMT	http://runecom03.runtime.vn/lien-he.html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/lien-he.html	(from http://runecom03.runtime.vn/)
11:34:51	97742/97742	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:52%20GMT	http://runecom03.runtime.vn/content/chinh-sach-bao-mat.html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/content/chinh-sach-bao-mat.html	(from http://runecom03.runtime.vn/)
11:34:52	635/635	---M-Z	200	added ('OK')	application/javascript	etag:%2295faec18cd2d11:0%22	http://runecom03.runtime.vn/app/services/moduleServices.js	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/app/services/moduleServices.js	(from http://runecom03.runtime.vn/)
11:34:52	5127/5127	---M-Z	200	added ('OK')	application/javascript	etag:%22e44f48773226d31:0%22	http://runecom03.runtime.vn/app/controllers/moduleController.js	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/app/controllers/moduleController.js	(from http://runecom03.runtime.vn/)
11:34:52	5161/5161	---M-Z	200	added ('OK')	text/css	etag:%22dc7fcdcb96d8d01:0%22	http://runecom03.runtime.vn/Scripts/flexSlider/flexslider.css	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Scripts/flexSlider/flexslider.css	(from http://runecom03.runtime.vn/)
11:34:53	21638/21638	---M-Z	200	added ('OK')	application/javascript	etag:%22c887dfcb96d8d01:0%22	http://runecom03.runtime.vn/Scripts/flexSlider/jquery.flexslider-min.js	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Scripts/flexSlider/jquery.flexslider-min.js	(from http://runecom03.runtime.vn/)
11:34:53	160/160	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2004:34:53%20GMT	http://runecom03.runtime.vn/{{item.Link}}	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/{{item.95.delayed	(from http://runecom03.runtime.vn/)
11:34:53	4847/4847	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:54%20GMT	http://runecom03.runtime.vn/notfound.html?aspxerrorpath=/{{item.Link}}	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/notfoundfba4.html	(from http://runecom03.runtime.vn/)
11:34:53	1460/1460	---M-Z	200	added ('OK')	text/css	etag:%2268f3c87c93fad01:0%22	http://runecom03.runtime.vn/Scripts/owl-carousel/owl.carousel.css	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Scripts/owl-carousel/owl.carousel.css	(from http://runecom03.runtime.vn/)
11:34:53	1668/1668	---M-Z	200	added ('OK')	text/css	etag:%22143cd67c93fad01:0%22	http://runecom03.runtime.vn/Scripts/owl-carousel/owl.theme.css	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Scripts/owl-carousel/owl.theme.css	(from http://runecom03.runtime.vn/)
11:34:54	23890/23890	---M-Z	200	added ('OK')	application/javascript	etag:%22e9bcd07c93fad01:0%22	http://runecom03.runtime.vn/Scripts/owl-carousel/owl.carousel.min.js	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Scripts/owl-carousel/owl.carousel.min.js	(from http://runecom03.runtime.vn/)
11:34:54	4689/4689	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2015%20Jun%202020%2004:34:55%20GMT	http://runecom03.runtime.vn/san-pham/asus-tp550la-cj040h---core-i3-4030u---15.6%22-touch---4gb-(den).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/asus-tp550la-cj040h---core-i3-4030u---15.6_-touch---4gb-(den).9a.delayed	(from http://runecom03.runtime.vn/)
11:34:55	117920/117920	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:56%20GMT	http://runecom03.runtime.vn/san-pham/asus-p550lnvxo221d---core-i7-4510u-2.0ghz~3.1ghz---15.6%e2%80%9d---4gb-(xam).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/asus-p550lnvxo221d---core-i7-4510u-2.0ghz_3.1ghz---15.6%e2%80%9d---4gb-(xam).html	(from http://runecom03.runtime.vn/)
11:34:57	116796/116796	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:34:58%20GMT	http://runecom03.runtime.vn/san-pham/dell-inspiron-one-2350-mons1405368---core-i3-4000m-2.4ghz---23%e2%80%9d-full-hd---8gb---1tb-(bac).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/dell-inspiron-one-2350-mons1405368---core-i3-4000m-2.4ghz---23%e2%80%9d-full-hd---8gb---1tb-(bac).html	(from http://runecom03.runtime.vn/)
11:34:58	116594/116594	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:35:00%20GMT	http://runecom03.runtime.vn/san-pham/lenovo-h50057323257---pentium-j2850-2.41ghz---2gb---500gb-(den).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/lenovo-h50057323257---pentium-j2850-2.41ghz---2gb---500gb-(den).html	(from http://runecom03.runtime.vn/)
11:35:03	50211/50211	---M--	200	added ('OK')	image/jpeg	etag:%229947088a328d01:0%22	http://runecom03.runtime.vn/Uploads/shop90/images/product/asus-9116-098631-1-zoom.jpg	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Uploads/shop90/images/product/asus-9116-098631-1-zoom.jpg	(from http://runecom03.runtime.vn/)
11:35:03	116766/116766	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:35:04%20GMT	http://runecom03.runtime.vn/san-pham/canon-ef-14mm-f2.8l-ii-usm-ch---ong-kinh-(den).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/canon-ef-14mm-f2.8l-ii-usm-ch---ong-kinh-(den).html	(from http://runecom03.runtime.vn/)
11:35:05	31026/31026	---M--	200	added ('OK')	image/jpeg	etag:%228427f2479c28d01:0%22	http://runecom03.runtime.vn/Uploads/shop90/images/product/lenovo-9594-317202-3-zoom.jpg	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Uploads/shop90/images/product/lenovo-9594-317202-3-zoom.jpg	(from http://runecom03.runtime.vn/)
11:35:06	116815/116815	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:35:07%20GMT	http://runecom03.runtime.vn/san-pham/canon-ef-100-400mm-f-4.5-5.6l-is-usm---ong-kinh-(den).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/canon-ef-100-400mm-f-4.5-5.6l-is-usm---ong-kinh-(den).html	(from http://runecom03.runtime.vn/)
11:35:15	51898/51898	---M--	200	added ('OK')	image/jpeg	etag:%228dfb38589b28d01:0%22	http://runecom03.runtime.vn/Uploads/shop90/images/product/canon-8929-931402-1-zoom.jpg	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Uploads/shop90/images/product/canon-8929-931402-1-zoom.jpg	(from http://runecom03.runtime.vn/)
11:35:15	116902/116902	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:35:16%20GMT	http://runecom03.runtime.vn/san-pham/canon-ef-70-200mm-f-2.8l-is-ii-usm---ong-kinh-(trang-phoi-den).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/canon-ef-70-200mm-f-2.8l-is-ii-usm---ong-kinh-(trang-phoi-den).html	(from http://runecom03.runtime.vn/)
11:35:16	68935/68935	---M--	200	added ('OK')	image/jpeg	etag:%224b38857f9b28d01:0%22	http://runecom03.runtime.vn/Uploads/shop90/images/product/canon-4055-095422-1-zoom.jpg	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Uploads/shop90/images/product/canon-4055-095422-1-zoom.jpg	(from http://runecom03.runtime.vn/)
11:35:18	116741/116741	---M--	200	added ('OK')	image/jpeg	etag:%22a249bab29d28d01:0%22	http://runecom03.runtime.vn/Uploads/shop90/images/product/dell-7270-242341-1-zoom.jpg	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/Uploads/shop90/images/product/dell-7270-242341-1-zoom.jpg	(from http://runecom03.runtime.vn/)
11:35:18	116787/116787	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2004:35:18%20GMT	http://runecom03.runtime.vn/san-pham/nikon-af-s-24mm-f1.4g-ed-nano-ch---ong-kinh-(den).html	E:/My%20Web%20Sites/dienthoai/runecom03.runtime.vn/san-pham/nikon-af-s-24mm-f1.4g-ed-nano-ch---ong-kinh-(den).html	(from http://runecom03.runtime.vn/)
